"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"20210216","화랑로","0.027","0.014","0.4","0.002","26","13"
"20210215","강남구","0.023","0.027","0.6","0.003","53","42"
"20210215","강남대로","0.027","0.023","0.8","0.003","54","38"
"20210215","강동구","0.023","0.028","0.5","0.003","59","19"
"20210215","강변북로","0.03","0.021","0.7","0.003","55","41"
"20210215","강북구","0.015","0.028","0.5","0.003","51","37"
"20210215","강서구","0.021","0.027","0.5","0.004","58","40"
"20210215","공항대로","0.028","0.023","0.5","0.003","56","38"
"20210215","관악구","0.024","0.023","0.5","0.003","49","33"
"20210215","관악산","0.009","0.046","0.3","0.003","37","20"
"20210215","광진구","0.023","0.018","0.6","0.003","55","42"
"20210215","구로구","0.023","0.026","0.4","0.003","53","35"
"20210215","궁동","0.02","0.025","0.5","0.003","52","36"
"20210215","금천구","0.022","0.029","0.5","0.003","55","39"
"20210215","남산","0.024","0.026","0.7","0.003","47","35"
"20210215","노원구","0.021","0.033","0.6","0.003","52","41"
"20210215","도봉구","0.014","0.033","0.4","0.003","40","34"
"20210215","도산대로","0.028","0.021","0.7","0.003","57","37"
"20210215","동대문구","0.026","0.024","0.6","0.003","59","39"
"20210215","동작구","0.019","0.029","0.5","0.003","53","39"
"20210215","동작대로","0.033","0.024","0.5","0.003","55","32"
"20210215","마포구","0.027","0.02","0.6","0.003","53","43"
"20210215","마포아트센터","0.025","0.027","0.8","0.004","58","38"
"20210215","북한산","0.012","0.036","0.5","0.002","42","34"
"20210215","서대문구","0.019","0.026","0.7","0.004","46","41"
"20210215","서울숲","0.026","0.027","0.4","0.003","55","39"
"20210215","서초구","0.022","0.026","0.4","0.003","56","37"
"20210215","성동구","0.03","0.028","0.5","0.003","55","39"
"20210215","성북구","0.024","0.024","0.6","0.003","53","36"
"20210215","세곡","0.022","0.029","0.5","0.003","52","38"
"20210215","송파구","0.026","0.025","0.6","0.003","51","37"
"20210215","시흥대로","0.024","0.025","0.5","0.003","60","41"
"20210215","신촌로","0.04","0.018","0.7","0.003","61","47"
"20210215","양천구","0.024","0.023","0.5","0.003","55","38"
"20210215","영등포구","0.025","0.022","0.6","0.003","52","40"
"20210215","영등포로","0.034","0.017","0.7","0.003","55","39"
"20210215","올림픽공원","0.022","0.03","0.7","0.002","46","38"
"20210215","용산구","0.022","0.019","0.5","0.003","51","37"
"20210215","은평구","0.017","0.03","0.6","0.003","54","41"
"20210215","자연사박물관","0.021","0.029","0.6","0.005","49","44"
"20210215","정릉로","0.034","0.021","0.5","0.003","58","41"
"20210215","종로","0.027","0.022","0.6","0.003","54","36"
"20210215","종로구","0.026","0.025","0.6","0.004","59","41"
"20210215","중구","0.027","0.023","0.5","0.003","63","41"
"20210215","중랑구","0.033","0.02","0.6","0.003","60","45"
"20210215","천호대로","0.031","0.026","0.6","0.003","60","41"
"20210215","청계천로","0.032","0.021","0.7","0.004","59","48"
"20210215","한강대로","0.028","0.018","0.6","0.003","77","54"
"20210215","행주","0.013","0.034","0.6","0.002","51","37"
"20210215","홍릉로","0.037","0.018","0.6","0.004","53","38"
"20210215","화랑로","0.032","0.015","0.5","0.003","60","41"
"20210214","강남구","0.05","0.018","0.9","0.005","92","79"
"20210214","강남대로","0.054","0.011","1.4","0.005","90","75"
"20210214","강동구","0.048","0.019","0.8","0.004","95","36"
"20210214","강변북로","0.053","0.011","1","0.004","93","74"
"20210214","강북구","0.037","0.021","0.8","0.004","72","56"
"20210214","강서구","0.052","0.019","1","0.008","107","76"
"20210214","공항대로","0.056","0.015","1","0.004","95","73"
"20210214","관악구","0.067","0.015","1","0.006","86","66"
"20210214","관악산","0.014","0.064","0.4","0.005","62","46"
"20210214","광진구","0.039","0.015","0.9","0.004","81","71"
"20210214","구로구","0.054","0.019","0.7","0.006","95","75"
"20210214","궁동","0.05","0.018","0.9","0.005","93","71"
"20210214","금천구","0.061","0.018","1","0.005","102","79"
"20210214","남산","0.028","0.044","0.8","0.005","73","58"
"20210214","노원구","0.053","0.017","0.9","0.005","78","62"
"20210214","도봉구","0.039","0.023","0.7","0.004","66","57"
"20210214","도산대로","0.066","0.012","1.1","0.005","97","75"
"20210214","동대문구","0.056","0.019","0.9","0.005","82","58"
"20210214","동작구","0.057","0.017","0.9","0.004","92","75"
"20210214","동작대로","0.071","0.01","1.1","0.005","99","66"
"20210214","마포구","0.063","0.014","0.9","0.005","84","74"
"20210214","마포아트센터","0.058","0.022","1.2","0.005","86","72"
"20210214","북한산","0.018","0.039","0.5","0.002","55","47"
"20210214","서대문구","0.046","0.021","1.1","0.009","68","66"
"20210214","서울숲","0.055","0.018","0.8","0.004","95","74"
"20210214","서초구","0.054","0.016","0.8","0.004","96","76"
"20210214","성동구","0.057","0.018","0.9","0.004","90","70"
"20210214","성북구","0.05","0.015","0.9","0.004","77","55"
"20210214","세곡","0.048","0.015","1.3","0.012","91","73"
"20210214","송파구","0.055","0.015","1","0.004","89","71"
"20210214","시흥대로","0.067","0.016","1.1","0.006","113","81"
"20210214","신촌로","0.07","0.013","1.1","0.004","96","81"
"20210214","양천구","0.057","0.017","1","0.006","102","76"
"20210214","영등포구","0.054","0.017","1","0.004","87","73"
"20210214","영등포로","0.062","0.013","1.1","0.005","92","69"
"20210214","올림픽공원","0.045","0.018","1","0.004","83","73"
"20210214","용산구","0.046","0.015","0.8","0.005","81","63"
"20210214","은평구","0.039","0.024","0.8","0.004","74","62"
"20210214","자연사박물관","0.053","0.023","1","0.006","77","65"
"20210214","정릉로","0.066","0.012","0.9","0.005","84","63"
"20210214","종로","0.052","0.017","0.8","0.004","79","54"
"20210214","종로구","0.053","0.024","0.9","0.005","85","62"
"20210214","중구","0.055","0.021","0.8","0.005","99","66"
"20210214","중랑구","0.045","0.022","0.8","0.005","82","60"
"20210214","천호대로","0.059","0.013","1","0.005","101","74"
"20210214","청계천로","0.059","0.017","1","0.005","84","74"
"20210214","한강대로","0.056","0.016","0.9","0.004","90","67"
"20210214","행주","0.03","0.027","0.9","0.003","92","74"
"20210214","홍릉로","0.063","0.013","0.9","0.005","78","58"
"20210214","화랑로","0.055","0.01","0.7","0.004","89","64"
"20210213","강남구","0.045","0.022","0.9","0.004","88","72"
"20210213","강남대로","0.05","0.013","1.4","0.004","94","75"
"20210213","강동구","0.049","0.019","0.8","0.003","93","74"
"20210213","강변북로","0.05","0.013","1","0.004","91","70"
"20210213","강북구","0.031","0.028","0.7","0.003","81","60"
"20210213","강서구","0.048","0.022","1","0.006","126","91"
"20210213","공항대로","0.054","0.018","1","0.004","109","83"
"20210213","관악구","0.069","0.015","1","0.004","93","70"
"20210213","관악산","0.017","0.066","0.4","0.005","58","44"
"20210213","광진구","0.039","0.015","0.9","0.004","78","65"
"20210213","구로구","0.056","0.017","0.8","0.005","113","92"
"20210213","궁동","0.048","0.017","0.9","0.004","111","83"
"20210213","금천구","0.062","0.015","1","0.004","113","87"
"20210213","남산","0.029","0.046","0.8","0.004","76","58"
"20210213","노원구","0.05","0.022","1","0.005","85","68"
"20210213","도봉구","0.036","0.03","0.7","0.003","74","64"
"20210213","도산대로","0.064","0.014","1.1","0.004","99","75"
"20210213","동대문구","0.054","0.022","0.9","0.004","87","61"
"20210213","동작구","0.056","0.018","0.9","0.003","96","78"
"20210213","동작대로","0.073","0.01","1.1","0.004","104","65"
"20210213","마포구","0.056","0.017","0.9","0.004","91","81"
"20210213","마포아트센터","0.055","0.022","1.1","0.004","89","72"
"20210213","북한산","0.017","0.046","0.5","0.002","66","56"
"20210213","서대문구","0.039","0.028","1.1","0.008","72","66"
"20210213","서울숲","0.053","0.02","0.7","0.003","91","69"
"20210213","서초구","0.052","0.018","0.7","0.004","101","78"
"20210213","성동구","0.053","0.02","0.9","0.003","84","63"
"20210213","성북구","0.051","0.017","0.9","0.004","80","56"
"20210213","세곡","0.046","0.019","1.1","0.006","93","74"
"20210213","송파구","0.053","0.018","0.9","0.004","85","65"
"20210213","시흥대로","0.069","0.013","1.1","0.005","125","91"
"20210213","신촌로","0.071","0.013","1.1","0.004","92","79"
"20210213","양천구","0.057","0.017","1","0.004","123","93"
"20210213","영등포구","0.054","0.016","1","0.004","101","86"
"20210213","영등포로","0.059","0.014","1.1","0.004","107","82"
"20210213","올림픽공원","0.043","0.018","1","0.003","80","70"
"20210213","용산구","0.044","0.017","0.8","0.004","78","57"
"20210213","은평구","0.032","0.034","0.7","0.004","76","62"
"20210213","자연사박물관","0.041","0.032","0.9","0.005","79","64"
"20210213","정릉로","0.064","0.015","0.9","0.004","86","63"
"20210213","종로","0.046","0.022","0.8","0.004","81","52"
"20210213","종로구","0.047","0.027","0.9","0.005","86","64"
"20210213","중구","0.051","0.024","0.8","0.004","94","64"
"20210213","중랑구","0.042","0.025","0.8","0.004","84","60"
"20210213","천호대로","0.057","0.014","1","0.004","97","71"
"20210213","청계천로","0.055","0.02","1","0.004","85","73"
"20210213","한강대로","0.053","0.017","0.9","0.004","91","65"
"20210213","행주","0.029","0.033","1","0.003","106","85"
"20210213","홍릉로","0.062","0.014","1","0.004","80","61"
"20210213","화랑로","0.053","0.012","0.7","0.003","90","62"
"20210212","강남구","0.036","0.022","0.7","0.004","73","60"
"20210212","강남대로","0.044","0.013","1.3","0.004","84","71"
"20210212","강동구","0.037","0.021","0.7","0.003","80","64"
"20210212","강변북로","0.041","0.015","0.9","0.004","81","63"
"20210212","강북구","0.031","0.022","0.7","0.003","82","60"
"20210212","강서구","0.044","0.02","1","0.006","110","80"
"20210212","공항대로","0.045","0.018","0.9","0.004","95","71"
"20210212","관악구","0.057","0.015","0.9","0.004","84","63"
"20210212","관악산","0.017","0.055","0.4","0.004","71","52"
"20210212","광진구","0.03","0.017","0.7","0.004","66","55"
"20210212","구로구","0.045","0.02","0.7","0.005","95","73"
"20210212","궁동","0.049","0.015","1","0.004","101","75"
"20210212","금천구","0.056","0.015","0.9","0.004","112","88"
"20210212","남산","0.022","0.042","0.7","0.004","71","53"
"20210212","노원구","0.045","0.019","0.9","0.004","75","58"
"20210212","도봉구","0.032","0.026","0.7","0.004","70","60"
"20210212","도산대로","0.049","0.017","0.9","0.004","84","65"
"20210212","동대문구","0.044","0.021","0.8","0.004","78","55"
"20210212","동작구","0.049","0.017","0.8","0.003","90","75"
"20210212","동작대로","0.063","0.011","1","0.004","92","57"
"20210212","마포구","0.05","0.017","0.9","0.004","81","73"
"20210212","마포아트센터","0.046","0.024","1","0.005","80","65"
"20210212","북한산","0.017","0.036","0.5","0.002","70","59"
"20210212","서대문구","0.039","0.021","1.1","0.007","76","69"
"20210212","서울숲","0.042","0.022","0.6","0.003","82","63"
"20210212","서초구","0.043","0.019","0.6","0.004","87","69"
"20210212","성동구","0.042","0.023","0.7","0.003","75","56"
"20210212","성북구","0.042","0.017","0.8","0.003","78","53"
"20210212","세곡","0.044","0.015","1.2","0.006","89","70"
"20210212","송파구","0.041","0.021","0.8","0.003","72","54"
"20210212","시흥대로","0.061","0.014","1","0.004","112","81"
"20210212","신촌로","0.058","0.014","1","0.004","86","74"
"20210212","양천구","0.053","0.017","1","0.004","107","82"
"20210212","영등포구","0.046","0.017","0.9","0.004","85","71"
"20210212","영등포로","0.049","0.016","0.9","0.004","88","67"
"20210212","올림픽공원","0.031","0.022","0.8","0.003","70","60"
"20210212","용산구","0.037","0.017","0.7","0.004","67","51"
"20210212","은평구","0.033","0.025","0.7","0.004","80","67"
"20210212","자연사박물관","0.042","0.024","0.9","0.005","82","71"
"20210212","정릉로","0.055","0.014","0.9","0.004","83","60"
"20210212","종로","0.038","0.022","0.8","0.003","78","51"
"20210212","종로구","0.041","0.025","0.9","0.004","84","61"
"20210212","중구","0.043","0.023","0.7","0.004","92","60"
"20210212","중랑구","0.04","0.02","0.7","0.004","73","52"
"20210212","천호대로","0.044","0.018","0.8","0.004","83","60"
"20210212","청계천로","0.046","0.02","0.9","0.004","81","68"
"20210212","한강대로","0.043","0.018","0.8","0.004","85","58"
"20210212","행주","0.029","0.027","0.9","0.003","93","72"
"20210212","홍릉로","0.05","0.015","0.8","0.004","72","55"
"20210212","화랑로","0.045","0.012","0.6","0.003","76","51"
"20210211","강남구","0.036","0.019","0.7","0.003","63","50"
"20210211","강남대로","0.039","0.012","1.1","0.004","61","48"
"20210211","강동구","0.038","0.018","0.6","0.003","71","53"
"20210211","강변북로","0.039","0.014","0.8","0.003","70","56"
"20210211","강북구","0.026","0.019","0.6","0.002","68","47"
"20210211","강서구","0.037","0.023","0.6","0.004","75","53"
"20210211","공항대로","0.045","0.017","0.7","0.003","68","48"
"20210211","관악구","0.042","0.02","0.7","0.003","61","44"
"20210211","관악산","0.014","0.046","0.3","0.003","61","44"
"20210211","광진구","0.031","0.013","0.7","0.003","59","47"
"20210211","구로구","0.035","0.024","0.5","0.004","74","53"
"20210211","궁동","0.034","0.016","0.6","0.003","65","47"
"20210211","금천구","0.039","0.022","0.7","0.003","76","56"
"20210211","남산","0.029","0.027","0.7","0.003","63","48"
"20210211","노원구","0.041","0.018","0.8","0.003","66","49"
"20210211","도봉구","0.027","0.025","0.5","0.003","61","49"
"20210211","도산대로","0.048","0.014","0.8","0.003","75","53"
"20210211","동대문구","0.042","0.019","0.7","0.003","65","44"
"20210211","동작구","0.035","0.022","0.6","0.002","66","51"
"20210211","동작대로","0.048","0.015","0.7","0.003","67","40"
"20210211","마포구","0.042","0.018","0.6","0.003","59","52"
"20210211","마포아트센터","0.036","0.026","0.8","0.004","67","53"
"20210211","북한산","0.017","0.028","0.4","0.002","61","49"
"20210211","서대문구","0.032","0.021","0.9","0.005","63","56"
"20210211","서울숲","0.042","0.02","0.5","0.003","71","53"
"20210211","서초구","0.034","0.022","0.5","0.003","73","56"
"20210211","성동구","0.039","0.021","0.7","0.003","62","44"
"20210211","성북구","0.038","0.015","0.7","0.003","68","45"
"20210211","세곡","0.036","0.014","1","0.005","66","50"
"20210211","송파구","0.039","0.017","0.7","0.003","53","37"
"20210211","시흥대로","0.051","0.015","0.7","0.004","81","55"
"20210211","신촌로","0.046","0.017","0.7","0.003","69","57"
"20210211","양천구","0.037","0.021","0.7","0.003","74","53"
"20210211","영등포구","0.035","0.021","0.6","0.003","64","51"
"20210211","영등포로","0.041","0.019","0.7","0.004","70","50"
"20210211","올림픽공원","0.03","0.019","0.7","0.002","57","48"
"20210211","용산구","0.031","0.015","0.6","0.003","53","39"
"20210211","은평구","0.025","0.027","0.6","0.003","67","53"
"20210211","자연사박물관","0.029","0.028","0.7","0.004","68","56"
"20210211","정릉로","0.052","0.013","0.7","0.003","67","47"
"20210211","종로","0.035","0.018","0.6","0.003","63","41"
"20210211","종로구","0.037","0.021","0.7","0.004","69","47"
"20210211","중구","0.038","0.02","0.6","0.003","77","49"
"20210211","중랑구","0.035","0.019","0.7","0.003","63","44"
"20210211","천호대로","0.046","0.014","0.9","0.004","71","52"
"20210211","청계천로","0.043","0.017","0.7","0.004","66","53"
"20210211","한강대로","0.038","0.018","0.7","0.003","72","49"
"20210211","행주","0.031","0.023","0.8","0.002","67","48"
"20210211","홍릉로","0.048","0.012","0.8","0.004","61","47"
"20210211","화랑로","0.043","0.01","0.6","0.003","63","42"
"20210210","강남구","0.037","0.015","0.6","0.004","32","23"
"20210210","강남대로","0.043","0.011","0.9","0.004","31","23"
"20210210","강동구","0.041","0.015","0.6","0.003","37","27"
"20210210","강변북로","0.043","0.009","0.6","0.004","34","25"
"20210210","강북구","0.035","0.015","0.6","0.003","37","24"
"20210210","강서구","0.042","0.015","0.5","0.004","33","22"
"20210210","공항대로","0.046","0.013","0.5","0.004","33","20"
"20210210","관악구","0.046","0.014","0.6","0.004","31","19"
"20210210","관악산","0.008","0.052","0.3","0.004","33","19"
"20210210","광진구","0.034","0.01","0.6","0.003","32","23"
"20210210","구로구","0.036","0.017","0.4","0.004","32","19"
"20210210","궁동","0.035","0.012","0.5","0.003","32","21"
"20210210","금천구","0.042","0.015","0.6","0.003","38","26"
"20210210","남산","0.027","0.024","0.5","0.004","30","21"
"20210210","노원구","0.046","0.013","0.7","0.004","36","26"
"20210210","도봉구","0.034","0.017","0.5","0.003","29","23"
"20210210","도산대로","0.045","0.012","0.6","0.004","38","23"
"20210210","동대문구","0.042","0.015","0.6","0.004","33","20"
"20210210","동작구","0.033","0.02","0.4","0.003","34","22"
"20210210","동작대로","0.044","0.012","0.4","0.004","37","21"
"20210210","마포구","0.045","0.012","0.6","0.004","28","20"
"20210210","마포아트센터","0.039","0.019","0.7","0.005","33","22"
"20210210","북한산","0.027","0.02","0.4","0.002","32","23"
"20210210","서대문구","0.037","0.014","0.8","0.006","30","25"
"20210210","서울숲","0.041","0.015","0.4","0.003","36","23"
"20210210","서초구","0.038","0.017","0.4","0.004","35","21"
"20210210","성동구","0.041","0.014","0.5","0.003","31","20"
"20210210","성북구","0.041","0.012","0.6","0.004","33","21"
"20210210","세곡","0.039","0.014","0.8","0.005","37","26"
"20210210","송파구","0.04","0.015","0.6","0.003","28","18"
"20210210","시흥대로","0.048","0.012","0.6","0.004","41","25"
"20210210","신촌로","0.054","0.007","0.8","0.003","33","24"
"20210210","양천구","0.043","0.012","0.6","0.004","37","24"
"20210210","영등포구","0.042","0.012","0.6","0.004","30","21"
"20210210","영등포로","0.05","0.008","0.8","0.004","35","23"
"20210210","올림픽공원","0.033","0.017","0.6","0.003","33","23"
"20210210","용산구","0.034","0.012","0.5","0.004","30","21"
"20210210","은평구","0.032","0.017","0.5","0.004","32","23"
"20210210","자연사박물관","0.038","0.017","0.7","0.005","32","25"
"20210210","정릉로","0.057","0.007","0.7","0.004","35","24"
"20210210","종로","0.042","0.012","0.6","0.003","31","19"
"20210210","종로구","0.042","0.016","0.7","0.004","34","23"
"20210210","중구","0.045","0.014","0.6","0.004","38","22"
"20210210","중랑구","0.045","0.012","0.7","0.004","34","22"
"20210210","천호대로","0.046","0.013","0.7","0.004","36","25"
"20210210","청계천로","0.046","0.011","0.8","0.004","33","25"
"20210210","한강대로","0.045","0.011","0.6","0.003","37","22"
"20210210","행주","0.039","0.017","0.6","0.003","30","19"
"20210210","홍릉로","0.051","0.008","0.7","0.004","33","21"
"20210210","화랑로","0.049","0.007","0.5","0.003","37","23"
"20210209","강남구","0.027","0.018","0.5","0.004","22","15"
"20210209","강남대로","0.036","0.012","0.8","0.004","27","14"
"20210209","강동구","0.031","0.017","0.5","0.003","27","18"
"20210209","강변북로","0.034","0.013","0.5","0.004","25","15"
"20210209","강북구","0.019","0.019","0.5","0.003","25","15"
"20210209","강서구","0.028","0.019","0.5","0.004","22","14"
"20210209","공항대로","0.04","0.014","0.5","0.004","28","14"
"20210209","관악구","0.035","0.015","0.5","0.004","22","13"
"20210209","관악산","0.011","0.034","0.3","0.004","19","10"
"20210209","광진구","0.026","0.013","0.6","0.003","22","15"
"20210209","구로구","0.031","0.017","0.4","0.005","24","12"
"20210209","궁동","0.03","0.013","0.5","0.003","26","17"
"20210209","금천구","0.035","0.015","0.6","0.004","30","20"
"20210209","남산","0.02","0.023","0.5","0.004","18","11"
"20210209","노원구","0.031","0.019","0.6","0.004","26","17"
"20210209","도봉구","0.022","0.022","0.4","0.003","14","11"
"20210209","도산대로","0.036","0.013","0.4","0.004","27","14"
"20210209","동대문구","0.025","0.019","0.5","0.003","22","13"
"20210209","동작구","0.029","0.017","0.4","0.003","27","16"
"20210209","동작대로","0.042","0.012","0.3","0.003","30","16"
"20210209","마포구","0.033","0.014","0.5","0.003","21","13"
"20210209","마포아트센터","0.026","0.021","0.6","0.004","19","11"
"20210209","북한산","0.011","0.028","0.3","0.002","16","11"
"20210209","서대문구","0.026","0.017","0.8","0.006","17","15"
"20210209","서울숲","0.029","0.018","0.3","0.003","23","12"
"20210209","서초구","0.03","0.018","0.4","0.004","24","12"
"20210209","성동구","0.03","0.019","0.5","0.003","22","13"
"20210209","성북구","0.029","0.016","0.4","0.004","20","12"
"20210209","세곡","0.035","0.014","0.6","0.005","30","18"
"20210209","송파구","0.034","0.015","0.6","0.003","22","13"
"20210209","시흥대로","0.04","0.014","0.6","0.004","33","20"
"20210209","신촌로","0.05","0.011","0.7","0.003","26","15"
"20210209","양천구","0.033","0.015","0.5","0.004","25","16"
"20210209","영등포구","0.029","0.015","0.6","0.003","21","13"
"20210209","영등포로","0.042","0.011","0.7","0.004","25","14"
"20210209","올림픽공원","0.026","0.018","0.5","0.003","19","15"
"20210209","용산구","0.024","0.014","0.5","0.004","21","14"
"20210209","은평구","0.023","0.019","0.5","0.004","19","12"
"20210209","자연사박물관","0.026","0.02","0.5","0.005","20","14"
"20210209","정릉로","0.043","0.011","0.6","0.003","28","16"
"20210209","종로","0.028","0.016","0.5","0.003","23","12"
"20210209","종로구","0.027","0.019","0.5","0.004","24","16"
"20210209","중구","0.029","0.017","0.5","0.003","25","14"
"20210209","중랑구","0.033","0.015","0.6","0.003","23","14"
"20210209","천호대로","0.037","0.015","0.6","0.003","29","16"
"20210209","청계천로","0.033","0.014","0.6","0.004","24","19"
"20210209","한강대로","0.032","0.016","0.5","0.003","26","13"
"20210209","행주","0.029","0.02","0.6","0.003","23","15"
"20210209","홍릉로","0.037","0.012","0.6","0.004","24","13"
"20210209","화랑로","0.039","0.009","0.4","0.003","28","16"
"20210208","강남구","0.014","0.025","0.5","0.004","24","18"
"20210208","강남대로","0.022","0.02","0.7","0.003","28","13"
"20210208","강동구","0.015","0.026","0.4","0.003","31","21"
"20210208","강변북로","0.019","0.022","0.4","0.004","28","17"
"20210208","강북구","0.007","0.027","0.4","0.003","30","18"
"20210208","강서구","0.014","0.027","0.4","0.003","25","16"
"20210208","공항대로","0.019","0.024","0.4","0.003","30","15"
"20210208","관악구","0.017","0.022","0.5","0.003","22","12"
"20210208","관악산","0.007","0.033","0.3","0.003","23","11"
"20210208","광진구","0.013","0.019","0.4","0.003","26","18"
"20210208","구로구","0.016","0.026","0.3","0.004","23","11"
"20210208","궁동","0.012","0.027","0.3","0.003","20","11"
"20210208","금천구","0.017","0.026","0.5","0.003","27","17"
"20210208","남산","0.011","0.029","0.4","0.003","22","12"
"20210208","노원구","0.013","0.03","0.4","0.003","28","20"
"20210208","도봉구","0.008","0.031","0.3","0.003","16","13"
"20210208","도산대로","0.02","0.018","0.3","0.004","30","15"
"20210208","동대문구","0.014","0.025","0.4","0.004","27","17"
"20210208","동작구","0.014","0.025","0.4","0.003","29","18"
"20210208","동작대로","0.027","0.017","0.2","0.003","30","15"
"20210208","마포구","0.016","0.021","0.4","0.003","23","14"
"20210208","마포아트센터","0.014","0.027","0.6","0.004","25","13"
"20210208","북한산","0.007","0.03","0.3","0.002","22","15"
"20210208","서대문구","0.011","0.026","0.5","0.005","20","15"
"20210208","서울숲","0.015","0.027","0.3","0.003","30","14"
"20210208","서초구","0.013","0.027","0.3","0.004","26","13"
"20210208","성동구","0.016","0.029","0.4","0.003","24","16"
"20210208","성북구","0.015","0.023","0.4","0.004","26","13"
"20210208","세곡","0.018","0.024","0.3","0.003","31","17"
"20210208","송파구","0.019","0.025","0.5","0.004","25","15"
"20210208","시흥대로","0.019","0.023","0.5","0.003","30","19"
"20210208","신촌로","0.034","0.017","0.5","0.003","30","18"
"20210208","양천구","0.018","0.021","0.4","0.004","27","17"
"20210208","영등포구","0.015","0.023","0.5","0.003","23","14"
"20210208","영등포로","0.022","0.021","0.5","0.003","26","15"
"20210208","올림픽공원","0.012","0.029","0.4","0.003","22","14"
"20210208","용산구","0.014","0.02","0.4","0.004","26","17"
"20210208","은평구","0.012","0.029","0.4","0.004","25","13"
"20210208","자연사박물관","0.012","0.029","0.4","0.005","22","15"
"20210208","정릉로","0.027","0.018","0.4","0.003","31","18"
"20210208","종로","0.012","0.027","0.4","0.003","26","14"
"20210208","종로구","0.013","0.028","0.5","0.004","28","18"
"20210208","중구","0.013","0.026","0.4","0.003","29","16"
"20210208","중랑구","0.017","0.023","0.5","0.004","26","16"
"20210208","천호대로","0.024","0.022","0.5","0.003","34","18"
"20210208","청계천로","0.016","0.024","0.5","0.004","27","20"
"20210208","한강대로","0.021","0.022","0.5","0.003","30","15"
"20210208","행주","0.005","0.035","0.5","0.002","23","13"
"20210208","홍릉로","0.024","0.019","0.5","0.004","28","15"
"20210208","화랑로","0.024","0.015","0.4","0.003","32","17"
"20210207","강남구","0.018","0.033","0.7","0.003","79","59"
"20210207","강남대로","0.022","0.03","0.9","0.003","85","64"
"20210207","강동구","0.017","0.033","0.6","0.002","98","71"
"20210207","강변북로","0.026","0.026","0.7","0.003","86","65"
"20210207","강북구","0.011","0.03","0.6","0.003","92","57"
"20210207","강서구","0.016","0.034","0.6","0.003","85","51"
"20210207","공항대로","0.021","0.033","0.6","0.003","73","43"
"20210207","관악구","0.023","0.028","0.7","0.003","76","51"
"20210207","관악산","0.01","0.046","0.4","0.003","60","27"
"20210207","광진구","0.017","0.024","0.7","0.003","81","58"
"20210207","구로구","0.019","0.032","0.5","0.004","83","61"
"20210207","궁동","","","","","",""
"20210207","금천구","0.021","0.032","0.7","0.003","90","61"
"20210207","남산","0.017","0.036","0.6","0.003","72","53"
"20210207","노원구","0.018","0.035","0.7","0.003","84","59"
"20210207","도봉구","0.01","0.038","0.5","0.003","74","58"
"20210207","도산대로","0.024","0.026","0.7","0.003","89","62"
"20210207","동대문구","0.018","0.034","0.6","0.003","77","53"
"20210207","동작구","0.018","0.032","0.6","0.003","87","62"
"20210207","동작대로","0.031","0.024","0.3","0.003","86","45"
"20210207","마포구","0.023","0.027","0.7","0.003","68","50"
"20210207","마포아트센터","0.018","0.037","0.8","0.004","84","56"
"20210207","북한산","0.01","0.037","0.5","0.002","77","60"
"20210207","서대문구","0.015","0.033","0.7","0.004","77","61"
"20210207","서울숲","0.021","0.034","0.5","0.003","89","60"
"20210207","서초구","0.014","0.035","0.5","0.003","92","62"
"20210207","성동구","0.025","0.037","0.6","0.003","80","54"
"20210207","성북구","0.02","0.028","0.6","0.003","83","53"
"20210207","세곡","0.02","0.032","0.6","0.004","88","64"
"20210207","송파구","0.028","0.035","0.7","0.005","72","47"
"20210207","시흥대로","0.025","0.028","0.7","0.003","93","62"
"20210207","신촌로","0.031","0.023","0.7","0.003","83","57"
"20210207","양천구","0.02","0.028","0.6","0.003","87","54"
"20210207","영등포구","0.018","0.029","0.7","0.003","78","52"
"20210207","영등포로","0.024","0.027","0.7","0.003","82","54"
"20210207","올림픽공원","0.016","0.036","0.7","0.002","79","65"
"20210207","용산구","0.016","0.026","0.6","0.003","72","47"
"20210207","은평구","0.013","0.037","0.6","0.003","80","62"
"20210207","자연사박물관","0.014","0.037","0.6","0.004","74","58"
"20210207","정릉로","0.032","0.024","0.6","0.003","85","56"
"20210207","종로","0.016","0.033","0.6","0.003","81","45"
"20210207","종로구","0.014","0.036","0.6","0.004","89","54"
"20210207","중구","0.016","0.033","0.6","0.003","93","50"
"20210207","중랑구","0.024","0.027","0.7","0.003","89","58"
"20210207","천호대로","0.025","0.032","0.7","0.003","102","64"
"20210207","청계천로","0.019","0.032","0.6","0.004","86","61"
"20210207","한강대로","0.019","0.028","0.6","0.003","87","52"
"20210207","행주","0.008","0.042","0.8","0.002","67","40"
"20210207","홍릉로","0.027","0.025","0.7","0.003","78","52"
"20210207","화랑로","0.029","0.019","0.5","0.003","89","55"
"20210206","강남구","0.026","0.025","0.6","0.004","52","39"
"20210206","강남대로","0.031","0.021","0.8","0.003","57","42"
"20210206","강동구","0.03","0.024","0.6","0.003","61","43"
"20210206","강변북로","0.04","0.014","0.7","0.004","63","46"
"20210206","강북구","0.031","0.019","0.7","0.003","70","43"
"20210206","강서구","0.031","0.023","0.5","0.003","61","41"
"20210206","공항대로","0.032","0.024","0.5","0.003","57","35"
